nome,indice,latitude,longitude,raio
Polygon 302,1623,-22.96409774909775,-45.48839949368382,250
Polygon 066,1890,-22.775991566447747,-47.37812344863382,250
Polygon 284,1286,-22.25723512524775,-54.8029931963822,250
Polygon 284,1286,-22.25724350164775,-54.81790811891111,250
Polygon 284,1286,-22.22299389594775,-54.83218437553383,250
Polygon 354,354,-17.13063098814775,-49.99873167453382,250
Polygon 241,2129,-22.42182585654775,-48.45124547490146,250
Polygon 021,1762,-20.17276632004775,-51.01652647003381,250
Polygon 022,1763,-20.990203187317597,-51.270432747488144,250
Polygon 071,71,-18.016180809097747,-49.32876422368383,250
Polygon 023,1764,-20.81211374774775,-51.7451584616691,250
Polygon 023,1764,-20.81211374774775,-51.74125744633674,250
Polygon 893,893,-18.75685314782995,-50.93517447413382,250
Polygon 297,1618,-23.48807682618253,-47.53481648583382,250
Polygon 293,1295,-21.78392172654775,-52.110708748740066,250
Polygon 161,1985,-22.734653899097747,-47.31764859493382,250
Polygon 162,1986,-22.73843737644775,-47.31312132383382,250
Polygon 522,522,-16.352468389097748,-49.51510370368383,250
Polygon 523,523,-18.971128959097747,-48.30845400368382,250
Polygon 654,654,-13.416601475447749,-49.15270844123382,250
Polygon 071,1895,-22.539683749097748,-47.40450143368382,250
Polygon 292,1613,-22.88009774909775,-45.35739949368381,250
Polygon 294,1615,-23.349277057047747,-46.25339949368382,250
Polygon 074,1898,-22.75031148084775,-47.25050916983382,250
Polygon 074,1898,-22.75031148084775,-47.24660815450146,250
Polygon 075,1899,-21.975881527047747,-46.80405748453382,250
Polygon 259,1580,-22.666593243243245,-44.99874284984676,250
Polygon 259,1580,-22.668845495495496,-44.996792342180576,250
Polygon 259,1580,-22.666593243243245,-44.994841834514396,250
Polygon 279,279,-18.173995147235008,-49.35527214733382,250
Polygon 654,654,-13.430121619513582,-49.16123747730146,250
Polygon 654,654,-13.427869367261328,-49.16318798496764,250
Polygon 654,654,-13.425617115009077,-49.1573364619691,250
Polygon 297,1618,-23.485145809331843,-47.509794410039284,250
Polygon 243,2130,-22.48558938979492,-48.55173048830536,250
Polygon 243,2130,-22.48333713754267,-48.54587896530682,250
Polygon 183,2104,-22.345779377647748,-48.94813210819574,250
Polygon 131,1452,-23.576730770947748,-47.49476337620146,250
Polygon 270,2145,-49.12550668909775,-22.40399995368382,250
Polygon 243,2130,-22.49683773554775,-48.56668157543381,250
Polygon 153,1474,-23.238937416047747,-45.84611643803381,250
Polygon 197,2108,-22.45504540394775,-49.23239035603382,250
Polygon 232,1234,-21.25071202794775,-50.38639325213382,250
Polygon 329,2167,-22.452510582047747,-49.23440748253382,250
Polygon 329,2167,-22.452510582047747,-49.23050646720146,250
Polygon 375,1696,-23.54539698364775,-47.49668323833382,250
Polygon 348,348,-16.68473345454775,-49.36355011025305,250
Polygon 541,541,-17.290985585947748,-49.36898829612353,250
Polygon 530,530,-16.78990570554775,-49.164530307801456,250
Polygon 271,2146,-22.401318626847747,-48.44661331413383,250
Polygon 273,2147,-22.56928553994775,-48.14958211956658,250
Polygon 077,1901,-22.74786013909775,-47.36680300368382,250
Polygon 079,1903,-22.59887270024775,-47.37094348253382,250
Polygon 375,1696,-23.545969627538742,-47.47085149123382,250
Polygon 375,1696,-23.550474132043245,-47.46695047590146,250
Polygon 375,1696,-23.545969627538742,-47.46695047590146,250
Polygon 081,1402,-23.34214567444775,-46.20453311463381,250
Polygon 345,345,-16.822676848574552,-49.90389838013381,250
Polygon 080,1904,0.0009022509022508522,0.0006005063161797679,250
Polygon 260,1581,-23.338982672947747,-46.24766919723381,250
Polygon 082,1906,-22.753851144247747,-47.34751637620146,250
Polygon 082,1906,-22.753851144247747,-47.3436153608691,250
Polygon 082,1906,-22.751598891995496,-47.34556586853528,250
Polygon 082,1906,-22.753851144247747,-47.33971434553674,250
Polygon 082,1906,-22.753851144247747,-47.33581333020438,250
Polygon 082,1906,-22.751598891995496,-47.33776383787056,250
Polygon 289,1610,-23.19689397264775,-45.75464449243382,250
Polygon 290,1611,-23.322097749097747,-46.21007749003382,250
Polygon 069,1893,-22.20601820054775,-47.39954547603382,250
Polygon 251,2134,-22.31359240905925,-48.57859287933773,250
Polygon 251,2134,-22.31359240905925,-48.574691864005366,250
Polygon 251,2134,-22.311340156807,-48.572741356339186,250
Polygon 251,2134,-22.294238013956786,-48.58281249273382,250
Polygon 251,2134,-22.289733509452283,-48.58281249273382,250
Polygon 287,1608,-23.063811924535948,-45.71926242293382,250
Polygon 291,1612,-23.676810305015366,-46.36946049166531,250
Polygon 251,2134,-22.28748125720003,-48.58086198506764,250
Polygon 268,1589,-23.329790707747748,-46.22921789583381,250
Polygon 266,1587,-23.5575780069492,-46.83647081049001,250
Polygon 644,644,-16.514377848231273,-50.39255972153383,250
Polygon 644,644,-16.509600822385913,-50.37574990113382,250
Polygon 291,1612,-23.676359438193433,-46.36246249203382,250
Polygon 291,1612,-23.676359438193433,-46.35856147670146,250
Polygon 291,1612,-23.692097749097748,-46.351133544885506,250
Polygon 320,320,-16.64431858804775,-49.30013281753383,250
Polygon 241,2129,-22.417321352043245,-48.45514649023382,250
Polygon 308,1310,-20.775207779752797,-49.35525745626199,250
Polygon 308,1310,-20.783023681960074,-49.35121336363382,250
Polygon 308,1310,-20.80851029734775,-49.35550639537326,250
Polygon 308,1310,-20.80762594204775,-49.3706495460298,250
Polygon 308,1310,-20.80222302329993,-49.418673365861075,250
Polygon 200,2111,-22.337399635147747,-48.77225537730146,250
Polygon 203,2112,-22.333633193547747,-48.633740283033816,250
Polygon 017,1758,-20.89833719909775,-51.40787668368382,250
Polygon 948,948,-16.988817059847747,-49.77473725943383,250
Polygon 227,1229,-20.26189411344775,-50.22758855503382,250
Polygon 088,1912,-22.739263740647747,-47.32214837093382,250
Polygon 251,2134,-22.31624954404775,-48.567830567371836,250
Polygon 016,1757,-21.14704848034775,-51.08429047053383,250
Polygon 308,1310,-20.750690382847747,-49.37254467003382,250
Polygon 308,1310,-20.775207779752797,-49.35915847159435,250
Polygon 375,1696,-23.550931147367315,-47.451038780670906,250
Polygon 375,1696,-23.55503202434775,-47.47881174862965,250
Polygon 215,215,-16.961514752541163,-49.23427144613382,250
Polygon 215,215,-16.95487626334775,-49.214567365455245,250
Polygon 215,215,-16.95487626334775,-49.210666350122885,250
Polygon 215,215,-16.952624011095498,-49.208715842456705,250
Polygon 285,1287,-20.25719778429492,-50.25204362200935,250
Polygon 285,1287,-20.270692535447747,-50.23917324023382,250
Polygon 285,1287,-20.27048232744775,-50.25220060530043,250
Polygon 644,644,-16.502705659846587,-50.36807647649215,250
Polygon 090,1914,-22.744309858623772,-47.23687095326764,250
Polygon 344,344,-17.96526574804775,-50.01123420003383,250
Polygon 344,344,-17.96526574804775,-50.00733318470147,250
Polygon 344,344,-17.96526574804775,-50.00343216936911,250
Polygon 344,344,-17.963013495795497,-50.00538267703529,250
Polygon 917,917,-17.81109359094775,-48.751569161477086,250
Polygon 917,917,-17.806589086443246,-48.751569161477086,250
Polygon 917,917,-17.808841338695498,-48.749618653810906,250
Polygon 946,946,-16.42436806909775,-49.45942360368382,250
Polygon 095,1919,-21.82979880725445,-47.47255049253382,250
Polygon 544,544,-18.945782776347748,-48.381018980099356,250
Polygon 544,544,-18.945782776347748,-48.377117964766995,250
Polygon 544,544,-18.943530524095497,-48.379068472433175,250
Polygon 095,1919,-21.827546555002197,-47.47059998486764,250
Polygon 964,964,-16.744032265344007,-49.21573549263381,250
Polygon 375,1696,-23.54371737528649,-47.46890098356764,250
Polygon 375,1696,-23.548221879790994,-47.46499996823528,250
Polygon 375,1696,-23.518974866458763,-47.4336020855138,250
Polygon 375,1696,-23.547351634753515,-47.453962323677835,250
Polygon 375,1696,-23.545099382501263,-47.452011816011655,250
Polygon 375,1696,-23.547351634753515,-47.446160293013115,250
Polygon 003,1744,-20.75295471384775,-51.66528347743382,250
Polygon 099,1923,-22.52329100587442,-47.39340034153381,250
Polygon 157,1981,-22.607481771240938,-47.39204099080146,250
Polygon 157,1981,-22.607192786847747,-47.40300911357999,250
Polygon 157,1981,-22.613090679332494,-47.43206147323382,250
Polygon 157,1981,-22.54125316631466,-47.41264636085446,250
Polygon 157,1981,-22.545155274884042,-47.405192026415435,250
Polygon 157,1981,-22.541496664251166,-47.40032336563382,250
Polygon 090,1914,-22.746562110876024,-47.23882146093382,250
Polygon 315,1317,-20.77992376054775,-49.34291937073381,250
Polygon 157,1981,-22.586746523247747,-47.36890961241742,250
Polygon 157,1981,-22.592656963847748,-47.36984084649197,250
Polygon 268,2143,-22.275354839097748,-48.61085284368382,250
Polygon 157,1981,-22.533845179447976,-47.38880547733382,250
Polygon 157,1981,-22.533845179447976,-47.38490446200146,250
Polygon 157,1981,-22.548027307895506,-47.36618266856662,250
Polygon 157,1981,-22.545775055643254,-47.36423216090044,250
Polygon 561,561,-18.96094636194379,-48.35693618393382,250
Polygon 561,561,-18.96513618554899,-48.35014127003382,250
Polygon 561,561,-18.97764621244775,-48.34090498399209,250
Polygon 638,638,-17.75029385589337,-50.91782348464545,250
Polygon 638,638,-17.832899611247747,-50.93441158093382,250
Polygon 638,638,-17.828395106743244,-50.93441158093382,250
Polygon 096,1920,-22.74094572824775,-47.27630247283383,250
Polygon 011,1752,-20.77946153909775,-51.59242667368382,250
Polygon 638,638,-17.783368824058883,-50.932527617816454,250
Polygon 638,638,-17.78111657180663,-50.926676094817914,250
Polygon 004,1745,-20.39493265874775,-51.33755439373382,250
Polygon 005,1746,-20.805440108847748,-51.74155347213382,250
Polygon 188,1509,-22.975241746247757,-45.47008921203383,250
Polygon 190,1511,-23.170185972847747,-46.685735641249806,250
Polygon 210,2116,-22.41543325909775,-49.09961484368381,250
Polygon 214,2117,-22.403559331547747,-49.13097348133381,250
Polygon 216,2118,-49.13080524909775,-22.40357392368382,250
Polygon 378,1699,-23.633632435121346,-47.09908609043383,250
Polygon 982,982,-18.956747677955626,-48.325926488630365,250
Polygon 419,1740,-23.702894617273266,-46.42554534583382,250
Polygon 269,1590,-23.21035390784775,-45.88583548503382,250
Polygon 272,1593,-23.16140212154775,-46.72847948013382,250
Polygon 147,1468,-23.211635109647748,-45.85306833033381,250
Polygon 221,2119,-22.550853915543247,-48.38464529273383,250
Polygon 221,2119,-22.548601663290995,-48.38269478506765,250
Polygon 184,1505,-23.55964372544775,-47.1137314124691,250
Polygon 342,342,-16.71971128594775,-49.42998835075928,250
Polygon 330,2168,-22.357414107566168,-48.38365922113383,250
Polygon 330,2168,-22.375857584464114,-48.374872536418664,250
Polygon 102,1926,-22.74678595944775,-47.34364730453382,250
Polygon 102,1926,-22.74678595944775,-47.33974628920146,250
Polygon 251,2134,-22.31229193564775,-48.534403173379964,250
Polygon 106,1930,-21.978783381047748,-46.79636240133382,250
Polygon 107,1931,-21.96316092124775,-46.79595428043381,250
Polygon 269,2144,-22.28388962909775,-48.14581783368381,250
Polygon 264,2140,-22.43647546664775,-48.56577311473383,250
Polygon 135,1456,-22.931584142247747,-45.44520628393382,250
Polygon 638,638,-17.780955918629918,-50.93769486101214,250
Polygon 223,2120,-22.495142750661618,-48.71278046133382,250
Polygon 384,1705,-23.08619196444501,-45.70851658426757,250
Polygon 384,1705,-23.092948721201765,-45.70266506126903,250
Polygon 384,1705,-23.090696468949513,-45.70461556893521,250
Polygon 384,1705,-23.088444216697262,-45.70266506126903,250
Polygon 251,2134,-22.267383862714908,-48.51107834433383,250
Polygon 251,2134,-22.27210347239742,-48.50373737195047,250
Polygon 251,2134,-22.285935307401175,-48.53549739962089,250
Polygon 251,2134,-22.285935307401175,-48.53159638428853,250
Polygon 251,2134,-22.304622454794742,-48.53951902921968,250
Polygon 251,2134,-22.304622454794742,-48.53561801388732,250
Polygon 316,1318,-20.29359668184775,-50.55519831283382,250
Polygon 148,1469,-23.501158687547747,-47.53632017563381,250
Polygon 136,1457,-23.33807082054775,-47.83726597353382,250
Polygon 216,2118,-49.13080524909775,-22.399672908351455,250
Polygon 221,2119,-22.55535842004775,-48.38464529273383,250
Polygon 211,1213,-20.266785952245364,-50.52616780216761,250
Polygon 211,1213,-20.266785952245364,-50.52226678683525,250
Polygon 418,1739,-23.29171229614775,-45.88766225335758,250
Polygon 065,65,-18.011487287947748,-49.332322145950734,250
Polygon 418,1739,-23.248252670590745,-45.88729673850119,250
Polygon 287,1289,-21.269092064247747,-50.31080214294887,250
Polygon 287,1289,-21.31119839564775,-50.33418180991378,250
Polygon 287,1289,-21.310242746147747,-50.35431549233383,250
Polygon 109,1933,-21.99927442614775,-46.76319349273382,250
Polygon 110,1934,-22.739094940249192,-47.47735291828983,250
Polygon 274,1595,-23.761233025043246,-47.42029247580146,250
Polygon 274,1595,-23.761233025043246,-47.4163914604691,250
Polygon 251,2134,-22.28522900494778,-48.57891147740146,250
Polygon 251,2134,-22.262241514031857,-48.54108271279539,250
Polygon 104,1928,-22.404386106943246,-47.38792628553383,250
Polygon 231,2123,-22.85371841452023,-48.45875848127558,250
Polygon 231,2123,-22.846162859993214,-48.44065448473383,250
Polygon 331,331,-18.98405652909775,-48.40973785368382,250
Polygon 417,1738,-22.89521663876579,-45.37860107752082,250
Polygon 154,1978,-22.756928070494197,-47.33700509743382,250
Polygon 155,1979,-22.75031265036898,-47.42988937954112,250
Polygon 287,1289,-21.30383391234775,-50.37518444530555,250
Polygon 104,1928,-22.399881602438743,-47.38792628553383,250
Polygon 105,1929,-22.73570353954775,-47.49483343753382,250
Polygon 287,1289,-21.29498046284656,-50.37408708053382,250
Polygon 184,1505,-23.55964372544775,-47.12153344313382,250
Polygon 321,321,-16.79496412909775,-49.16862852368381,250
Polygon 309,1311,-21.71497611711464,-52.43475744663382,250
Polygon 211,1213,-20.294408409847748,-50.55192344743381,250
Polygon 211,1213,-20.294408409847748,-50.54802243210145,250
Polygon 284,1605,-23.41576394031095,-46.319014872893554,250
Polygon 284,1605,-23.38943844463866,-46.29156979263382,250
Polygon 284,1605,-23.384933940134157,-46.29156979263382,250
Polygon 284,1605,-23.382681687881906,-46.28961928496764,250
Polygon 287,1289,-21.301581660095497,-50.37323393763937,250
Polygon 112,1936,-22.74167273894775,-47.41872645863383,250
Polygon 113,1937,-22.735732116147748,-47.23952146873381,250
Polygon 114,1938,-22.760463017647748,-47.40392681353383,250
Polygon 563,563,-16.979824230647747,-48.924204307073815,250
Polygon 563,563,-16.979824230647747,-48.920303291741455,250
Polygon 137,1458,-22.922097749097748,-45.357331910192215,250
Polygon 262,2138,-22.272782999747747,-49.051864130705255,250
Polygon 259,259,-17.804534904147747,-48.7547198383219,250
Polygon 333,333,-19.004721209143245,-48.438570702097486,250
Polygon 228,2122,-22.01287597434775,-49.45307114503382,250
Polygon 231,2123,-22.84371096162293,-48.46829083383381,250
Polygon 412,1733,-23.705787753447748,-46.34156400535777,250
Polygon 333,333,-19.009225713647748,-48.438570702097486,250
Polygon 237,2127,-22.37628859154775,-49.11111545950146,250
Polygon 180,1501,-23.74381043444775,-46.45045225091838,250
Polygon 180,1501,-23.739305929943246,-46.44655123558602,250
Polygon 182,1503,-23.30009774909775,-46.18739949368382,250
Polygon 415,1736,-23.806918747747748,-46.05366449233382,250
Polygon 416,1737,-23.60583170444775,-47.14027349263381,250
Polygon 072,1393,-23.32958874334775,-46.76577666209441,250
Polygon 072,1393,-23.325084238843246,-46.76577666209441,250
Polygon 628,628,-19.01954575254775,-48.32692049273383,250
Polygon 116,1940,-22.736902049147748,-47.26939926143383,250
Polygon 276,1597,-23.224853728447748,-45.83327436833382,250
Polygon 277,1598,-22.891034916047747,-45.48053044150146,250
Polygon 277,1598,-22.884278159290993,-45.48248094916764,250
Polygon 275,1596,-22.92140714644775,-45.426525366065235,250
Polygon 331,2169,-22.471822614000914,-49.00274332733382,250
Polygon 231,2123,-22.898921199566,-48.42853876371797,250
Polygon 231,2123,-22.900256076443245,-48.44961340760146,250
Polygon 331,2169,-22.4618693316962,-48.99623146193382,250
Polygon 331,2169,-22.447788257527925,-48.99842049263382,250
Polygon 331,2169,-22.44277246877792,-48.98956946273383,250
Polygon 387,1708,-22.72585477047468,-45.09239949368382,250
Polygon 387,1708,-22.736055628099333,-45.12841937750146,250
Polygon 153,1977,-22.162298609243244,-47.372526626163655,250
Polygon 153,1977,-22.166803113747747,-47.368625610831295,250
Polygon 153,1977,-22.173547299066325,-47.36568587543272,250
Polygon 153,1977,-22.215254119547748,-47.38511175605487,250
Polygon 284,1605,-23.413511688058698,-46.320965380559734,250
Polygon 262,2138,-22.272782999747747,-49.047963115372895,250
Polygon 626,626,-16.78497254394775,-49.48383109213382,250
Polygon 412,1733,-23.69962246282707,-46.35239949368382,250
Polygon 409,1730,-23.65217763084775,-47.45179029173383,250
Polygon 055,55,-13.71233390577221,-49.02174739893382,250
Polygon 566,566,-18.01971171654775,-49.35982324833382,250
Polygon 566,566,-18.003243236448913,-49.37204945313381,250
Polygon 621,621,-16.76699545294775,-49.43784613720146,250
Polygon 621,621,-16.76699545294775,-49.4339451218691,250
Polygon 621,621,-16.7647432006955,-49.43589562953528,250
Polygon 621,621,-16.762490948443247,-49.4339451218691,250
Polygon 621,621,-16.769377095247748,-49.417941209219705,250
Polygon 125,1949,-22.762442693147747,-47.39931938953382,250
Polygon 127,1951,-22.348326451847747,-47.39695367363382,250
Polygon 129,1953,-21.97261182894775,-46.76184446343382,250
Polygon 120,1944,-22.34978596994775,-47.40844237903382,250
Polygon 054,1376,-23.370274380543247,-46.22120548833382,250
Polygon 170,1491,-23.24100740764775,-45.90091186043382,250
Polygon 054,54,-16.72147689694775,-49.33281425843382,250
Polygon 071,1392,-23.114290017447747,-45.69339949368382,250
Polygon 122,1946,-22.600390196447748,-47.51283306170012,250
Polygon 122,1946,-22.595885691943245,-47.51283306170012,250
Polygon 283,1604,-23.58280260164775,-47.59046297639485,250
Polygon 283,1604,-23.58280260164775,-47.58656196106249,250
Polygon 151,1975,-22.74526352074775,-47.36890939083382,250
Polygon 152,1976,-22.36883397844775,-47.39235190533382,250
Polygon 149,1973,-22.695880049647748,-47.36320042703382,250
Polygon 621,621,-16.76699545294775,-49.44174715253382,250
Polygon 327,327,-16.674721482447747,-49.20163551960239,250
Polygon 176,1497,-23.627594051047748,-47.09342447723382,250
Polygon 177,1498,-23.516981538316937,-46.84249749233382,250
Polygon 411,1732,-23.341891175676903,-47.837138381248664,250
Polygon 411,1732,-23.34294260564775,-47.81282872619289,250
Polygon 407,1728,-23.149563385295497,-46.71470592792106,250
Polygon 407,1728,-23.147311133043246,-46.71275542025488,250
Polygon 234,2125,-21.99862707224775,-49.46949539283382,250
Polygon 234,2125,-21.994122567743247,-49.46949539283382,250
Polygon 234,2125,-21.987070338685914,-49.4480876982517,250
Polygon 318,1320,-20.774588424747748,-49.31533451764998,250
Polygon 319,1321,-21.271516107769237,-50.65224622883382,250
Polygon 319,1321,-21.26450732034775,-50.65877638113382,250
Polygon 146,1467,-23.214405616347747,-45.80639020813382,250
Polygon 124,1948,-22.74208686184775,-47.40854214283382,250
Polygon 131,1955,-22.55733886714775,-47.45382726793382,250
Polygon 132,1956,-22.733290109097748,-47.25128562368383,250
Polygon 134,1958,-22.02908686334775,-47.41771248523382,250
Polygon 288,1290,-21.752211321241187,-52.09137544843382,250
Polygon 169,1490,-23.45007726784775,-47.1620892349691,250
Polygon 169,1490,-23.45007726784775,-47.15818821963674,250
Polygon 288,1290,-21.749959068988936,-52.08942494076764,250
Polygon 282,1603,-23.4473192514769,-46.34532712002668,250
Polygon 282,1603,-23.477836493847757,-46.315055179675724,250
Polygon 282,1603,-23.472482342447748,-46.344094177217585,250
Polygon 150,1974,-22.73998669934775,-47.34367948863382,250
Polygon 292,1294,-21.16968337057266,-50.44879651653382,250
Polygon 292,1294,-21.17317409420747,-50.44425216243009,250
Polygon 292,1294,-21.202391055651404,-50.40805711423382,250
Polygon 133,1957,-21.868479412047748,-47.44992826401736,250
Polygon 133,1957,-21.866227159795496,-47.45187877168354,250
Polygon 320,1322,-22.241807609247747,-51.15490947740146,250
Polygon 147,1971,-22.74246874644775,-47.30481948863382,250
Polygon 324,324,-16.712972182947748,-49.32352139893382,250
Polygon 157,1478,-23.212639386847748,-46.84217239033383,250
Polygon 407,1728,-23.160049905343246,-46.69713723653686,250
Polygon 407,1728,-23.160049905343246,-46.6932362212045,250
Polygon 390,1711,-23.32107339814775,-46.77404445890146,250
Polygon 390,1711,-23.32107339814775,-46.7701434435691,250
Polygon 390,1711,-23.32107339814775,-46.76624242823674,250
Polygon 403,1724,-23.583214582947747,-47.17757732753381,250
Polygon 404,1725,-23.729975566347747,-46.42855218220146,250
Polygon 292,1294,-21.206934541780807,-50.47001048873382,250
Polygon 292,1294,-21.192084179358883,-50.47237079549268,250
Polygon 292,1294,-21.16204542909457,-50.46114846283383,250
Polygon 148,1972,-22.74905882014775,-47.40098947853382,250
Polygon 148,1972,-22.74905882014775,-47.39708846320146,250
Polygon 320,1322,-22.241807609247747,-51.15881049273382,250
Polygon 320,1322,-22.237303104743244,-51.15881049273382,250
Polygon 136,1960,-22.028529669097747,-47.44825371368381,250
Polygon 137,1961,-22.80087212484775,-47.31046134703382,250
Polygon 143,1464,-23.468433771747748,-47.15851012783383,250
Polygon 145,1969,-22.717510207855632,-47.33129108146824,250
Polygon 568,568,-16.75604680344775,-49.30960833953382,250
Polygon 143,1464,-23.468433771747748,-47.15460911250147,250
Polygon 281,1602,-23.07762517144775,-45.72839949368382,250
Polygon 291,1293,-21.63203311089403,-49.77790138483382,250
Polygon 144,1465,-23.38076191252705,-47.33163430269618,250
Polygon 144,1465,-23.3830141647793,-47.32968379503,250
Polygon 292,1294,-21.238838845347747,-50.42379147670146,250
Polygon 292,1294,-21.234334340843244,-50.42379147670146,250
Polygon 140,1461,-23.35733611254775,-47.87799949368381,250
Polygon 292,1294,-21.241614966547747,-50.45904762972677,250
Polygon 164,1485,-23.255383731647747,-45.81549847835146,250
Polygon 326,326,-16.74485664574775,-49.29889868463382,250
Polygon 168,1489,-23.129105914947747,-46.68296031263381,250
Polygon 161,1482,-23.56194421404775,-47.12713235093382,250
Polygon 161,1482,-23.56194421404775,-47.12323133560146,250
Polygon 069,1390,-23.5092754636955,-47.55616580373529,250
Polygon 023,23,-16.336752083347747,-49.49387163368382,250
Polygon 390,1711,-23.318821145895498,-46.76819293590292,250
Polygon 068,1389,-23.076967914190995,-46.73265557776764,250
Polygon 398,1719,-22.933734000351635,-45.4306924400691,250
Polygon 398,1719,-22.941023542201307,-45.42298306003383,250
Polygon 394,1715,-23.14121615014775,-45.77603803213382,250
Polygon 395,1716,-23.81937874774775,-46.11033749233382,250
Polygon 395,1716,-23.814874243243246,-46.11033749233382,250
Polygon 396,1717,-22.979781197547748,-45.47864918983382,250
Polygon 061,1382,-23.21636418474775,-45.79976075823382,250
Polygon 016,16,-16.78035565644775,-49.17808640103382,250
Polygon 068,1389,-23.074715661938743,-46.7268040547691,250
Polygon 063,1384,-23.203623028247748,-45.88353608593381,250
Polygon 029,29,-17.71673058792775,-48.66026249251382,250
Polygon 142,1463,-23.36109774909775,-46.26739949368383,250
Polygon 061,1802,-20.97061594909775,-51.70241764368382,250
Polygon 023,1346,-23.698097749097748,-46.36739949368382,250
Polygon 105,1426,-23.17374812794775,-45.79075783763382,250
Polygon 071,2048,-22.38083047909775,-49.05924807368382,250
Polygon 073,2049,-22.381069392347747,-49.07200143763382,250
Polygon 409,409,-19.01786055909775,-48.33218040368381,250
Polygon 398,1719,-22.93027042072799,-45.39574049103382,250
Polygon 398,1719,-22.929964506276537,-45.37975349213382,250
Polygon 398,1719,-22.933734000351635,-45.43849447073382,250
Polygon 398,1719,-22.931481748099383,-45.43654396306764,250
Polygon 391,1712,-23.304451347509136,-46.19039949368382,250
Polygon 391,1712,-23.299946843004633,-46.19039949368382,250
Polygon 401,1722,-23.170294721347748,-45.80025534883382,250
Polygon 402,1723,-23.697097749097747,-46.33965647340146,250
Polygon 069,1390,-23.51152771594775,-47.56201732673383,250
Polygon 069,1390,-23.51152771594775,-47.55811631140147,250
Polygon 068,1389,-23.083274220497298,-46.73577639003353,100
Polygon 068,1389,-23.081472418695498,-46.73577639003353,100
Polygon 068,1389,-23.074779684443616,-46.730553558166186,100
Polygon 002,2,-16.3605748917964,-49.51450658216705,100
Polygon 391,1712,-23.319681645029654,-46.18335588473898,100
Polygon 068,1389,-23.079670616893697,-46.73577639003353,100
Polygon 064,1385,-23.303668156796398,-46.23845115043411,100
Polygon 002,2,-16.3632775944991,-49.51528678523353,100
Polygon 066,1387,-23.319628749708006,-47.87466371483353,100
Polygon 390,1711,-23.3208771984982,-46.77677516963411,100
Polygon 390,1711,-23.318373688719365,-46.765223643575645,100
Polygon 398,1719,-22.930856006999097,-45.43956175073353,100
Polygon 398,1719,-22.9299551060982,-45.438781547667055,100
Polygon 398,1719,-22.930098382234622,-45.434739487673454,100
Polygon 234,2125,-21.993494275642366,-49.46684249423016,100
Polygon 234,2125,-21.9963748199955,-49.46871518976735,100
Polygon 234,2125,-21.9999784235991,-49.467154783634406,100
Polygon 234,2125,-21.9981766217973,-49.467154783634406,100
Polygon 234,2125,-21.9840101869822,-49.45388715033621,100
Polygon 064,1385,-23.302767255895496,-46.239231353500585,100
Polygon 391,1712,-23.319681645029654,-46.181795478606034,100
Polygon 169,1171,-21.181669633699098,-50.41525913100058,100
Polygon 169,1171,-21.1807687327982,-50.41603933406705,100
Polygon 169,1171,-21.181669633699098,-50.413698724867636,100
Polygon 571,571,-17.324792851349244,-49.9176299175984,100
Polygon 571,571,-17.322991049547444,-49.9176299175984,100
Polygon 571,571,-17.321189247745643,-49.9176299175984,100
Polygon 571,571,-17.334727178029105,-49.91345890552154,100
Polygon 571,571,-17.332925376227305,-49.91345890552154,100
Polygon 144,1968,-21.863567191406517,-47.48437029850233,100
Polygon 144,1968,-21.864468092307416,-47.48202968930291,100
Polygon 144,1968,-21.863567191406517,-47.48280989236938,100
Polygon 144,1968,-21.863567191406517,-47.481249486236436,100
Polygon 144,1968,-21.851239683595267,-47.47680487514833,100
Polygon 571,571,-17.325693752250142,-49.91841012066487,100
Polygon 255,255,-16.563483102793697,-49.40090530093353,100
Polygon 255,255,-16.565284904595497,-49.399344894800585,100
Polygon 144,1465,-23.38301694193475,-47.35304578733353,100
Polygon 144,1465,-23.38211604103385,-47.35226558426705,100
Polygon 319,1321,-21.246556371503452,-50.636085985547126,100
Polygon 597,597,-16.7801499055973,-49.26690349998047,100
Polygon 597,597,-16.7774472028946,-49.26768370304694,100
Polygon 597,597,-16.7819517073991,-49.26534309384753,100
Polygon 597,597,-16.7810508064982,-49.266123296913996,100
Polygon 143,1464,-23.466047653095497,-47.1559108519894,100
Polygon 143,1464,-23.464245851293697,-47.1559108519894,100
Polygon 143,1464,-23.462444049491896,-47.1559108519894,100
Polygon 143,1464,-23.466047653095497,-47.15435044585645,100
Polygon 143,1464,-23.4651467521946,-47.15513064892292,100
Polygon 143,1464,-23.4633449503928,-47.15513064892292,100
Polygon 143,1464,-23.4696512566991,-47.15122963359056,100
Polygon 242,242,-17.70293170568167,-48.16146378923353,100
Polygon 242,242,-17.70293170568167,-48.159903383100584,100
Polygon 280,1601,-23.537252377807132,-47.03635727307888,100
Polygon 571,571,-17.323891950448342,-49.91841012066487,100
Polygon 571,571,-17.322991049547444,-49.91919032373134,100
Polygon 143,1967,-22.33278562176987,-47.412183348283534,100
Polygon 143,1967,-22.33098381996807,-47.412183348283534,100
Polygon 143,1967,-22.33188472086897,-47.41140314521706,100
Polygon 143,1967,-22.33098381996807,-47.41062294215059,100
Polygon 143,1967,-22.33188472086897,-47.40984273908411,100
Polygon 143,1967,-22.329182018166268,-47.40906253601764,100
Polygon 144,1465,-23.38211604103385,-47.350705178134106,100
